datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-10-28 09:13:50.775056|2017-01-02 07:00:03|31.000833333333333|Truck 2|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:50.775056|2017-01-02 07:00:03|31.000833333333333|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|19.999305555555555|19.999305555555555
2025-10-28 09:13:50.776059|2017-01-02 07:00:05|31.00111111111111|Truck 3|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.776059|2017-01-02 07:00:05|31.00111111111111|Truck 3|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:50.776059|2017-01-02 07:00:05|31.00111111111111|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:50.776059|2017-01-02 07:00:07|31.001944444444444|Remote Reset|traveling|remote reset|traveling from None to S08T3|S08T3|S08T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000000|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.777062|2017-01-02 07:00:07|31.001944444444444|Remote Reset|complete travel|remote reset|arrived at S08T3|S08T3|S08T3|generator|generator|1.0|1.0|0|0|RPR00000000|system|0|0|0|0|0|0
2025-10-28 09:13:50.780070|2017-01-02 07:00:07|31.001944444444444|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S08T3|S08T3|S08T3|generator|generator|0.0|1.0|0.0|0|RPR00000000|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.780070|2017-01-02 07:00:07|31.001944444444444|Remote Reset|complete transfer|remote reset|complete|S08T3|S08T3|generator|generator|0.0|1.0|0|0|RPR00000000|system|0|0|0|0|0|0
2025-10-28 09:13:50.780070|2017-01-02 07:00:07|31.001944444444444|Remote Reset|repair|remote reset|repair|S08T3|S08T3|generator|generator|0.0|1.0|6.0|0|RPR00000000|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.781070|2017-01-02 11:44:08|35.73553211117497|generator|repair request|remote reset|severity level 5|S07T2|S07T2|generator|generator|1.0|1.0|0|0|RPR00000003|na|0|0|0|0|0|0
2025-10-28 09:13:50.782058|2017-01-02 13:00:08|37.00194444444445|Remote Reset|transferring crew|remote reset|transferring crew from S08T3 to Remote Reset|S08T3|S08T3|generator|generator|0.0|1.0|0.0|0|RPR00000000|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.782058|2017-01-02 13:00:08|37.00194444444445|Remote Reset|complete transfer|remote reset|complete|S08T3|S08T3|generator|generator|0.0|1.0|0|0|RPR00000000|system|0|0|0|0|0|0
2025-10-28 09:13:50.782058|2017-01-02 13:00:08|37.00194444444445|Remote Reset|repair complete|remote reset|complete|S08T3|S08T3|generator|generator|1.0|1.0|0|0|RPR00000000|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:50.785033|2017-01-02 13:00:15|37.003888888888895|Remote Reset|traveling|remote reset|traveling from S08T3 to S09T4|S09T4|S09T4|generator|generator|1.0|1.0|0.0|0.0|RPR00000001|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.785033|2017-01-02 13:00:15|37.003888888888895|Remote Reset|complete travel|remote reset|arrived at S09T4|S09T4|S09T4|generator|generator|1.0|1.0|0|0|RPR00000001|system|0|0|0|0|0|0
2025-10-28 09:13:50.785973|2017-01-02 13:00:15|37.003888888888895|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S09T4|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.785973|2017-01-02 13:00:15|37.003888888888895|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|system|0|0|0|0|0|0
2025-10-28 09:13:50.785973|2017-01-02 13:00:15|37.003888888888895|Remote Reset|repair|remote reset|repair|S09T4|S09T4|generator|generator|0.0|1.0|5.995833333333334|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.787060|2017-01-02 19:00:00|42.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from S09T4 to Remote Reset|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.787060|2017-01-02 19:00:00|42.99972222222223|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|system|0|0|0|0|0|0
2025-10-28 09:13:50.788071|2017-01-02 19:00:00|42.99972222222223|Remote Reset|traveling|remote reset|traveling from site to port|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000001|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.788071|2017-01-02 19:00:00|42.99972222222223|Remote Reset|complete travel|remote reset|arrived at port|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|port|0|0|0|0|0|0
2025-10-28 09:13:50.788071|2017-01-02 19:00:00|42.99972222222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S09T4|S09T4|generator|generator|0.0|1.0|12.0|0|RPR00000001|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.789058|2017-01-02 23:21:52|47.36437369069351|generator|repair request|remote reset|severity level 5|S10T4|S10T4|generator|generator|1.0|1.0|0|0|RPR00000004|na|0|0|0|0|0|0
2025-10-28 09:13:50.791055|2017-01-03 06:59:59|54.99972222222222|Truck 3|delay|not in working hours|not in working hours|||||0|0|0.0002777777777777778|0|na|port|0|0.0|0.0|0.0|0.00023148148148148146|0.00023148148148148146
2025-10-28 09:13:50.792069|2017-01-03 07:00:00|54.99972222222223|Remote Reset|traveling|remote reset|traveling from port to site|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000001|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.792069|2017-01-03 07:00:00|54.99972222222223|Remote Reset|complete travel|remote reset|arrived at S09T4|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|site|0|0|0|0|0|0
2025-10-28 09:13:50.792069|2017-01-03 07:00:00|54.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S09T4|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.792069|2017-01-03 07:00:00|54.99972222222223|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|system|0|0|0|0|0|0
2025-10-28 09:13:50.792069|2017-01-03 07:00:00|54.99972222222223|Remote Reset|repair|remote reset|repair|S09T4|S09T4|generator|generator|0.0|1.0|0.00416666666666643|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.792069|2017-01-03 07:00:03|55.00083333333333|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|19.999305555555555|19.999305555555555
2025-10-28 09:13:50.793063|2017-01-03 07:00:07|55.00194444444444|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.998055555555556|0|na|port|0|0.0|0.0|0.0|19.998379629629632|19.998379629629632
2025-10-28 09:13:50.793063|2017-01-03 07:00:09|55.00222222222222|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.9975|0|na|port|0|0.0|0.0|0.0|19.997916666666665|19.997916666666665
2025-10-28 09:13:50.793063|2017-01-03 07:00:15|55.003888888888895|Remote Reset|transferring crew|remote reset|transferring crew from S09T4 to Remote Reset|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000001|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.793063|2017-01-03 07:00:15|55.003888888888895|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000001|system|0|0|0|0|0|0
2025-10-28 09:13:50.793063|2017-01-03 07:00:15|55.003888888888895|Remote Reset|repair complete|remote reset|complete|S09T4|S09T4|generator|generator|1.0|1.0|0|0|RPR00000001|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:50.796069|2017-01-03 07:00:19|55.005|Remote Reset|traveling|remote reset|traveling from S09T4 to S04T2|S04T2|S04T2|generator|generator|1.0|1.0|0.0|0.0|RPR00000002|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.796069|2017-01-03 07:00:19|55.005|Remote Reset|complete travel|remote reset|arrived at S04T2|S04T2|S04T2|generator|generator|1.0|1.0|0|0|RPR00000002|system|0|0|0|0|0|0
2025-10-28 09:13:50.797055|2017-01-03 07:00:19|55.005|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S04T2|S04T2|S04T2|generator|generator|0.0|1.0|0.0|0|RPR00000002|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.797055|2017-01-03 07:00:19|55.005|Remote Reset|complete transfer|remote reset|complete|S04T2|S04T2|generator|generator|0.0|1.0|0|0|RPR00000002|system|0|0|0|0|0|0
2025-10-28 09:13:50.797055|2017-01-03 07:00:19|55.005|Remote Reset|repair|remote reset|repair|S04T2|S04T2|generator|generator|0.0|1.0|6.0|0|RPR00000002|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.798056|2017-01-03 10:54:24|58.90665792697262|generator|repair request|remote reset|severity level 5|S05T5|S05T5|generator|generator|1.0|1.0|0|0|RPR00000005|na|0|0|0|0|0|0
2025-10-28 09:13:50.799057|2017-01-03 13:00:19|61.005|Remote Reset|transferring crew|remote reset|transferring crew from S04T2 to Remote Reset|S04T2|S04T2|generator|generator|0.0|1.0|0.0|0|RPR00000002|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.799057|2017-01-03 13:00:19|61.005|Remote Reset|complete transfer|remote reset|complete|S04T2|S04T2|generator|generator|0.0|1.0|0|0|RPR00000002|system|0|0|0|0|0|0
2025-10-28 09:13:50.799057|2017-01-03 13:00:19|61.005|Remote Reset|repair complete|remote reset|complete|S04T2|S04T2|generator|generator|1.0|1.0|0|0|RPR00000002|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:50.803015|2017-01-03 13:00:24|61.00638888888889|Remote Reset|traveling|remote reset|traveling from S04T2 to S07T2|S07T2|S07T2|generator|generator|1.0|1.0|0.0|0.0|RPR00000003|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.803015|2017-01-03 13:00:24|61.00638888888889|Remote Reset|complete travel|remote reset|arrived at S07T2|S07T2|S07T2|generator|generator|1.0|1.0|0|0|RPR00000003|system|0|0|0|0|0|0
2025-10-28 09:13:50.805057|2017-01-03 13:00:24|61.00638888888889|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T2|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.805057|2017-01-03 13:00:24|61.00638888888889|Remote Reset|complete transfer|remote reset|complete|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|system|0|0|0|0|0|0
2025-10-28 09:13:50.805057|2017-01-03 13:00:24|61.00638888888889|Remote Reset|repair|remote reset|repair|S07T2|S07T2|generator|generator|0.0|1.0|5.993333333333334|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.807067|2017-01-03 18:56:37|66.9435657081377|generator|repair request|remote reset|severity level 5|S08T6|S08T6|generator|generator|1.0|1.0|0|0|RPR00000006|na|0|0|0|0|0|0
2025-10-28 09:13:50.808057|2017-01-03 19:00:00|66.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from S07T2 to Remote Reset|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.808057|2017-01-03 19:00:00|66.99972222222223|Remote Reset|complete transfer|remote reset|complete|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|system|0|0|0|0|0|0
2025-10-28 09:13:50.809059|2017-01-03 19:00:00|66.99972222222223|Remote Reset|traveling|remote reset|traveling from site to port|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0.0|RPR00000003|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.809059|2017-01-03 19:00:00|66.99972222222223|Remote Reset|complete travel|remote reset|arrived at port|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|port|0|0|0|0|0|0
2025-10-28 09:13:50.809059|2017-01-03 19:00:00|66.99972222222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S07T2|S07T2|generator|generator|0.0|1.0|12.0|0|RPR00000003|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.810158|2017-01-04 02:03:41|74.06134086154829|generator|repair request|remote reset|severity level 5|S06T2|S06T2|generator|generator|1.0|1.0|0|0|RPR00000007|na|0|0|0|0|0|0
2025-10-28 09:13:50.812166|2017-01-04 06:59:59|78.99972222222222|Truck 1|delay|not in working hours|not in working hours|||||0|0|0.0002777777777777778|0|na|port|0|0.0|0.0|0.0|0.00023148148148148146|0.00023148148148148146
2025-10-28 09:13:50.812166|2017-01-04 07:00:00|78.99972222222223|Remote Reset|traveling|remote reset|traveling from port to site|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0.0|RPR00000003|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.812166|2017-01-04 07:00:00|78.99972222222223|Remote Reset|complete travel|remote reset|arrived at S07T2|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|site|0|0|0|0|0|0
2025-10-28 09:13:50.812166|2017-01-04 07:00:00|78.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T2|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.812166|2017-01-04 07:00:00|78.99972222222223|Remote Reset|complete transfer|remote reset|complete|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|system|0|0|0|0|0|0
2025-10-28 09:13:50.813152|2017-01-04 07:00:00|78.99972222222223|Remote Reset|repair|remote reset|repair|S07T2|S07T2|generator|generator|0.0|1.0|0.0066666666666659324|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.813152|2017-01-04 07:00:02|79.00055555555555|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999444444444446|0|na|port|0|0.0|0.0|0.0|19.999537037037037|19.999537037037037
2025-10-28 09:13:50.813152|2017-01-04 07:00:05|79.00111111111111|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:50.813152|2017-01-04 07:00:05|79.00138888888888|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:50.813152|2017-01-04 07:00:24|79.00638888888889|Remote Reset|transferring crew|remote reset|transferring crew from S07T2 to Remote Reset|S07T2|S07T2|generator|generator|0.0|1.0|0.0|0|RPR00000003|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.813152|2017-01-04 07:00:24|79.00638888888889|Remote Reset|complete transfer|remote reset|complete|S07T2|S07T2|generator|generator|0.0|1.0|0|0|RPR00000003|system|0|0|0|0|0|0
2025-10-28 09:13:50.814154|2017-01-04 07:00:24|79.00638888888889|Remote Reset|repair complete|remote reset|complete|S07T2|S07T2|generator|generator|1.0|1.0|0|0|RPR00000003|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:50.816154|2017-01-04 07:00:31|79.00833333333334|Remote Reset|traveling|remote reset|traveling from S07T2 to S10T4|S10T4|S10T4|generator|generator|1.0|1.0|0.0|0.0|RPR00000004|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.817153|2017-01-04 07:00:31|79.00833333333334|Remote Reset|complete travel|remote reset|arrived at S10T4|S10T4|S10T4|generator|generator|1.0|1.0|0|0|RPR00000004|system|0|0|0|0|0|0
2025-10-28 09:13:50.818149|2017-01-04 07:00:31|79.00833333333334|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S10T4|S10T4|S10T4|generator|generator|0.0|1.0|0.0|0|RPR00000004|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.818149|2017-01-04 07:00:31|79.00833333333334|Remote Reset|complete transfer|remote reset|complete|S10T4|S10T4|generator|generator|0.0|1.0|0|0|RPR00000004|system|0|0|0|0|0|0
2025-10-28 09:13:50.818149|2017-01-04 07:00:31|79.00833333333334|Remote Reset|repair|remote reset|repair|S10T4|S10T4|generator|generator|0.0|1.0|6.0|0|RPR00000004|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.818149|2017-01-04 07:49:10|79.81934547620216|generator|repair request|remote reset|severity level 5|S09T2|S09T2|generator|generator|1.0|1.0|0|0|RPR00000008|na|0|0|0|0|0|0
2025-10-28 09:13:50.819184|2017-01-04 13:00:31|85.00833333333334|Remote Reset|transferring crew|remote reset|transferring crew from S10T4 to Remote Reset|S10T4|S10T4|generator|generator|0.0|1.0|0.0|0|RPR00000004|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.819184|2017-01-04 13:00:31|85.00833333333334|Remote Reset|complete transfer|remote reset|complete|S10T4|S10T4|generator|generator|0.0|1.0|0|0|RPR00000004|system|0|0|0|0|0|0
2025-10-28 09:13:50.820148|2017-01-04 13:00:31|85.00833333333334|Remote Reset|repair complete|remote reset|complete|S10T4|S10T4|generator|generator|1.0|1.0|0|0|RPR00000004|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:50.822158|2017-01-04 13:00:37|85.01|Remote Reset|traveling|remote reset|traveling from S10T4 to S05T5|S05T5|S05T5|generator|generator|1.0|1.0|0.0|0.0|RPR00000005|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.822158|2017-01-04 13:00:37|85.01|Remote Reset|complete travel|remote reset|arrived at S05T5|S05T5|S05T5|generator|generator|1.0|1.0|0|0|RPR00000005|system|0|0|0|0|0|0
2025-10-28 09:13:50.823096|2017-01-04 13:00:37|85.01|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S05T5|S05T5|S05T5|generator|generator|0.0|1.0|0.0|0|RPR00000005|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.823096|2017-01-04 13:00:37|85.01|Remote Reset|complete transfer|remote reset|complete|S05T5|S05T5|generator|generator|0.0|1.0|0|0|RPR00000005|system|0|0|0|0|0|0
2025-10-28 09:13:50.823096|2017-01-04 13:00:37|85.01|Remote Reset|repair|remote reset|repair|S05T5|S05T5|generator|generator|0.0|1.0|5.989722222222222|0|RPR00000005|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.824747|2017-01-04 19:00:00|90.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from S05T5 to Remote Reset|S05T5|S05T5|generator|generator|0.0|1.0|0.0|0|RPR00000005|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.824747|2017-01-04 19:00:00|90.99972222222223|Remote Reset|complete transfer|remote reset|complete|S05T5|S05T5|generator|generator|0.0|1.0|0|0|RPR00000005|system|0|0|0|0|0|0
2025-10-28 09:13:50.825832|2017-01-04 19:00:00|90.99972222222223|Remote Reset|traveling|remote reset|traveling from site to port|S05T5|S05T5|generator|generator|0.0|1.0|0.0|0.0|RPR00000005|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.825832|2017-01-04 19:00:00|90.99972222222223|Remote Reset|complete travel|remote reset|arrived at port|S05T5|S05T5|generator|generator|0.0|1.0|0|0|RPR00000005|port|0|0|0|0|0|0
2025-10-28 09:13:50.825832|2017-01-04 19:00:00|90.99972222222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S05T5|S05T5|generator|generator|0.0|1.0|12.0|0|RPR00000005|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.828833|2017-01-05 07:00:00|102.99972222222223|Remote Reset|traveling|remote reset|traveling from port to site|S05T5|S05T5|generator|generator|0.0|1.0|0.0|0.0|RPR00000005|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.828833|2017-01-05 07:00:00|102.99972222222223|Remote Reset|complete travel|remote reset|arrived at S05T5|S05T5|S05T5|generator|generator|0.0|1.0|0|0|RPR00000005|site|0|0|0|0|0|0
2025-10-28 09:13:50.828833|2017-01-05 07:00:00|102.99972222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S05T5|S05T5|S05T5|generator|generator|0.0|1.0|0.0|0|RPR00000005|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:50.828833|2017-01-05 07:00:00|102.99972222222223|Remote Reset|complete transfer|remote reset|complete|S05T5|S05T5|generator|generator|0.0|1.0|0|0|RPR00000005|system|0|0|0|0|0|0
2025-10-28 09:13:50.828833|2017-01-05 07:00:00|102.99972222222223|Remote Reset|repair|remote reset|repair|S05T5|S05T5|generator|generator|0.0|1.0|0.010277777777777608|0|RPR00000005|system|0|0.0|0.0|0.0|0.0|0.0
