subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
safety,delay,3,3,0,0,1343.223148148148,1343.223148148148
safety,repair,3,3,185524,0,1197.5,186721.5
sensors,delay,3,3,0,0,3584.9152777777776,3584.9152777777776
sensors,repair,3,3,674988,0,3890.0,678878.0
service_items,delay,3,3,0,0,1179.9689814814815,1179.9689814814815
service_items,repair,3,3,27871,0,1180.0,29051.000000000004
tower_substructure,delay,3,3,0,0,1105.7703703703703,1105.7703703703703
tower_substructure,repair,3,3,313546,0,918.3333333333334,314464.3333333334
transformer,delay,3,3,0,0,1179.1590277777777,1179.1590277777777
transformer,maintenance,3,3,4176,0,580.0,4756.0
transformer,repair,3,3,7475,0,130.0,7605.0
xformer,delay,3,3,0,0,612.4777777777778,612.4777777777778
xformer,repair,3,3,41300,0,729.1666666666667,42029.166666666664
yaw,delay,3,3,0,0,2274.953009259259,2274.953009259259
yaw,repair,3,3,123460,0,1541.6666666666667,125001.66666666667
blades,delay,4,4,0,0,2157667.1868055556,2157667.1868055556
blades,repair,4,4,555581,0,97392.5,652973.5
controls,delay,4,4,0,0,59269.42592592593,59269.42592592593
controls,repair,4,4,571445,0,7833.333333333333,579278.3333333334
electrical,delay,4,4,0,0,194885.0449074074,194885.0449074074
electrical,repair,4,4,271982,0,9233.333333333334,281215.3333333333
gearbox,delay,4,4,0,0,25901105.455787037,25901105.455787037
gearbox,repair,4,4,17593200,0,1699485.4166666667,19292685.416666668
generator,delay,4,4,0,0,5659741.63912037,5659741.63912037
generator,repair,4,4,7418179,0,490100.8333333333,7908279.833333333
heat_cool,delay,4,4,0,0,2022.4317129629628,2022.4317129629628
heat_cool,repair,4,4,301232,0,1669.1666666666667,302901.1666666666
hub,delay,4,4,0,0,748800.7662037037,748800.7662037037
hub,repair,4,4,755298,0,146463.33333333334,901761.3333333334
main_bearing_failures,delay,4,4,0,0,278.33194444444445,278.33194444444445
main_bearing_failures,repair,4,4,697500,0,150.0,697650.0
main_bearing_maintenance,delay,4,4,0,0,2996.639583333333,2996.639583333333
main_bearing_maintenance,maintenance,4,4,610000,0,1220.0,611220.0
oil,delay,4,4,0,0,3484.0597222222223,3484.0597222222223
